Timestamp,Emotion
2025-08-30 12:51:48,Fear
2025-08-30 12:51:48,Fear
2025-08-30 12:51:48,Fear
2025-08-30 12:51:48,Neutral
2025-08-30 12:51:49,Neutral
2025-08-30 12:51:49,Neutral
2025-08-30 12:51:49,Fear
2025-08-30 12:51:49,Neutral
2025-08-30 12:51:49,Fear
2025-08-30 12:51:50,Fear
2025-08-30 12:51:50,Fear
2025-08-30 12:51:50,Fear
2025-08-30 12:51:50,Fear
2025-08-30 12:51:50,Fear
2025-08-30 12:51:50,Fear
2025-08-30 12:51:51,Fear
2025-08-30 12:51:51,Fear
2025-08-30 12:51:51,Fear
2025-08-30 12:51:51,Fear
2025-08-30 12:51:51,Fear
2025-08-30 12:51:52,Surprise
2025-08-30 12:51:52,Neutral
2025-08-30 12:51:52,Fear
2025-08-30 12:51:52,Surprise
2025-08-30 12:51:53,Fear
2025-08-30 12:51:54,Fear
2025-08-30 12:51:54,Fear
2025-08-30 12:51:54,Fear
2025-08-30 12:51:54,Happy
2025-08-30 12:51:55,Fear
2025-08-30 12:51:55,Fear
2025-08-30 12:51:55,Fear
2025-08-30 12:51:55,Fear
2025-08-30 12:51:58,Happy
2025-08-30 12:51:59,Happy
2025-08-30 12:51:59,Happy
2025-08-30 12:52:00,Happy
2025-08-30 12:52:00,Happy
2025-08-30 12:52:00,Happy
2025-08-30 12:52:00,Happy
2025-08-30 12:52:01,Happy
2025-08-30 12:52:01,Neutral
2025-08-30 12:52:01,Fear
2025-08-30 12:52:01,Fear
2025-08-30 12:52:01,Neutral
2025-08-30 12:52:01,Neutral
2025-08-30 12:52:02,Neutral
2025-08-30 12:52:02,Neutral
2025-08-30 12:52:02,Happy
2025-08-30 12:52:02,Neutral
2025-08-30 12:52:02,Neutral
2025-08-30 12:52:03,Happy
2025-08-30 12:52:03,Neutral
2025-08-30 12:52:03,Neutral
2025-08-30 12:52:03,Neutral
2025-08-30 12:52:03,Neutral
2025-08-30 12:52:03,Neutral
2025-08-30 12:52:04,Sad
2025-08-30 12:52:04,Neutral
2025-08-30 12:52:04,Neutral
2025-08-30 12:52:04,Neutral
2025-08-30 12:52:04,Neutral
2025-08-30 12:52:05,Neutral
2025-08-30 12:52:05,Neutral
2025-08-30 12:52:05,Fear
2025-08-30 12:52:05,Fear
2025-08-30 12:52:05,Surprise
2025-08-30 12:52:06,Neutral
2025-08-30 12:52:06,Neutral
2025-08-30 12:52:06,Neutral
2025-08-30 12:52:06,Neutral
2025-08-30 12:52:06,Neutral
2025-08-30 12:52:07,Neutral
2025-08-30 12:52:07,Neutral
2025-08-30 12:52:07,Fear
2025-08-30 12:52:07,Neutral
2025-08-30 12:52:07,Fear
2025-08-30 12:52:07,Neutral
2025-08-30 12:52:08,Neutral
2025-08-30 12:52:08,Neutral
2025-08-30 12:52:08,Neutral
2025-08-30 12:52:08,Neutral
2025-08-30 12:52:08,Neutral
2025-08-30 12:52:09,Neutral
2025-08-30 12:52:09,Neutral
2025-08-30 12:52:09,Neutral
2025-08-30 12:52:09,Neutral
2025-08-30 12:52:09,Neutral
2025-08-30 12:52:09,Neutral
2025-08-30 12:52:10,Neutral
2025-08-30 12:52:10,Fear
2025-08-30 12:52:10,Neutral
2025-08-30 12:52:10,Fear
2025-08-30 12:52:10,Neutral
2025-08-30 12:52:11,Neutral
2025-08-30 12:52:11,Fear
2025-08-30 12:52:11,Fear
2025-08-30 12:52:11,Sad
2025-08-30 12:52:11,Sad
2025-08-30 12:52:11,Fear
2025-08-30 12:52:12,Sad
2025-08-30 12:52:12,Neutral
2025-08-30 12:52:12,Neutral
2025-08-30 12:52:12,Neutral
2025-08-30 12:52:12,Fear
2025-08-30 12:52:13,Fear
2025-08-30 12:52:13,Fear
2025-08-30 12:52:13,Fear
2025-08-30 12:52:13,Fear
2025-08-30 12:52:13,Fear
2025-08-30 12:52:13,Fear
2025-08-30 12:52:14,Neutral
2025-08-30 12:52:14,Fear
2025-08-30 12:52:14,Fear
2025-08-30 12:52:14,Neutral
2025-08-30 12:52:14,Neutral
2025-08-30 12:52:14,Neutral
2025-08-30 12:52:15,Fear
2025-08-30 12:52:15,Neutral
2025-08-30 12:52:15,Fear
2025-08-30 12:52:15,Fear
2025-08-30 12:52:15,Fear
2025-08-30 12:52:16,Neutral
2025-08-30 12:52:16,Neutral
2025-08-30 12:52:16,Neutral
2025-08-30 12:52:16,Fear
2025-08-30 12:52:16,Neutral
2025-08-30 12:52:16,Fear
2025-08-30 12:52:17,Fear
2025-08-30 12:52:17,Fear
2025-08-30 12:52:17,Fear
2025-08-30 12:52:17,Fear
2025-08-30 12:52:17,Neutral
2025-08-30 12:52:18,Neutral
2025-08-30 12:52:18,Fear
2025-08-30 12:52:18,Neutral
2025-08-30 12:52:18,Fear
2025-08-30 12:52:18,Neutral
2025-08-30 12:52:18,Fear
2025-08-30 12:52:19,Neutral
2025-08-30 12:52:19,Sad
2025-08-30 12:52:19,Neutral
2025-08-30 12:52:19,Sad
2025-08-30 12:52:19,Sad
2025-08-30 12:52:20,Sad
2025-08-30 12:52:20,Neutral
2025-08-30 12:52:20,Neutral
2025-08-30 12:52:20,Fear
2025-08-30 12:52:20,Neutral
2025-08-30 12:52:21,Fear
2025-08-30 12:52:21,Sad
2025-08-30 12:52:21,Fear
2025-08-30 12:52:21,Neutral
2025-08-30 12:52:21,Sad
2025-08-30 12:52:21,Neutral
2025-08-30 12:52:22,Neutral
2025-08-30 12:52:22,Neutral
2025-08-30 12:52:22,Angry
2025-08-30 12:52:22,Neutral
2025-08-30 12:52:22,Neutral
2025-08-30 12:52:22,Neutral
2025-08-30 12:52:23,Neutral
2025-08-30 12:52:23,Neutral
2025-08-30 12:52:23,Neutral
2025-08-30 12:52:23,Neutral
2025-08-30 12:52:23,Neutral
2025-08-30 12:52:24,Neutral
2025-08-30 12:52:24,Neutral
2025-08-30 12:52:24,Neutral
2025-08-30 12:52:24,Neutral
2025-08-30 12:52:24,Neutral
2025-08-30 12:52:25,Fear
2025-08-30 12:52:25,Fear
2025-08-30 12:52:25,Fear
2025-08-30 12:52:25,Neutral
2025-08-30 12:52:25,Neutral
2025-08-30 12:52:25,Neutral
2025-08-30 12:52:26,Neutral
2025-08-30 12:52:26,Neutral
2025-08-30 12:52:26,Neutral
2025-08-30 12:52:26,Neutral
2025-08-30 12:52:26,Neutral
2025-08-30 12:52:26,Neutral
2025-08-30 12:52:27,Fear
2025-08-30 12:52:27,Fear
2025-08-30 12:52:27,Fear
2025-08-30 12:52:27,Neutral
2025-08-30 12:52:27,Fear
2025-08-30 12:52:28,Fear
2025-08-30 12:52:28,Neutral
2025-08-30 12:52:28,Neutral
2025-08-30 12:52:28,Fear
2025-08-30 12:52:28,Neutral
2025-08-30 12:52:28,Neutral
2025-08-30 12:52:29,Neutral
2025-08-30 12:52:29,Fear
2025-08-30 12:52:29,Fear
2025-08-30 12:52:29,Neutral
2025-08-30 12:52:29,Neutral
2025-08-30 12:52:30,Neutral
2025-08-30 12:52:30,Neutral
2025-08-30 12:52:30,Fear
2025-08-30 12:52:30,Neutral
2025-08-30 12:52:30,Fear
2025-08-30 12:52:30,Fear
2025-08-30 12:52:31,Neutral
2025-08-30 12:52:31,Fear
2025-08-30 12:52:31,Fear
2025-08-30 12:52:31,Neutral
2025-08-30 12:52:31,Neutral
2025-08-30 12:52:31,Fear
2025-08-30 12:52:32,Fear
2025-08-30 12:52:32,Neutral
2025-08-30 12:52:32,Neutral
2025-08-30 12:52:32,Neutral
2025-08-30 12:52:32,Neutral
2025-08-30 12:52:33,Neutral
2025-08-30 12:52:33,Fear
2025-08-30 12:52:33,Neutral
2025-08-30 12:52:33,Neutral
2025-08-30 12:52:33,Fear
2025-08-30 12:52:34,Neutral
2025-08-30 12:52:34,Fear
2025-08-30 12:52:34,Fear
2025-08-30 12:52:34,Neutral
2025-08-30 12:52:34,Neutral
2025-08-30 12:52:34,Fear
2025-08-30 12:52:35,Fear
2025-08-30 12:52:35,Neutral
2025-08-30 12:52:35,Neutral
2025-08-30 12:52:35,Neutral
2025-08-30 12:52:35,Neutral
2025-08-30 12:52:36,Neutral
2025-08-30 12:52:36,Fear
2025-08-30 12:52:36,Fear
2025-08-30 12:52:36,Neutral
2025-08-30 12:52:36,Fear
2025-08-30 12:52:36,Neutral
2025-08-30 12:52:37,Surprise
2025-08-30 12:52:37,Neutral
2025-08-30 12:52:37,Neutral
2025-08-30 12:52:37,Neutral
2025-08-30 12:52:37,Neutral
2025-08-30 12:52:38,Fear
2025-08-30 12:52:38,Fear
2025-08-30 12:52:38,Fear
2025-08-30 12:52:38,Fear
2025-08-30 12:52:38,Fear
2025-08-30 12:52:39,Fear
2025-08-30 12:52:39,Fear
2025-08-30 12:52:39,Fear
2025-08-30 12:52:39,Neutral
2025-08-30 12:52:39,Fear
2025-08-30 12:52:39,Neutral
2025-08-30 12:52:40,Neutral
2025-08-30 12:52:40,Neutral
2025-08-30 12:52:40,Neutral
2025-08-30 12:59:14,Fear
2025-08-30 12:59:15,Sad
2025-08-30 12:59:15,Sad
2025-08-30 12:59:16,Sad
2025-08-30 12:59:16,Sad
2025-08-30 12:59:16,Sad
2025-08-30 12:59:16,Sad
2025-08-30 12:59:17,Sad
2025-08-30 12:59:17,Sad
2025-08-30 12:59:19,Neutral
2025-08-30 12:59:20,Sad
2025-08-30 12:59:20,Neutral
2025-08-30 12:59:23,Angry
2025-08-30 12:59:23,Neutral
2025-08-30 12:59:24,Neutral
2025-08-30 12:59:24,Neutral
2025-08-30 12:59:29,Neutral
2025-08-30 12:59:33,Neutral
2025-08-30 12:59:34,Neutral
2025-08-30 12:59:35,Neutral
2025-08-30 12:59:35,Neutral
2025-08-30 12:59:36,Neutral
2025-08-30 12:59:36,Neutral
2025-08-30 12:59:37,Neutral
2025-08-30 12:59:37,Neutral
2025-08-30 12:59:38,Neutral
2025-08-30 12:59:38,Neutral
2025-08-30 12:59:38,Neutral
2025-08-30 12:59:38,Neutral
2025-08-30 12:59:38,Neutral
2025-08-30 12:59:38,Neutral
2025-08-30 12:59:39,Neutral
2025-08-30 12:59:39,Neutral
2025-08-30 12:59:39,Neutral
2025-08-30 12:59:39,Neutral
2025-08-30 12:59:40,Neutral
2025-08-30 12:59:40,Neutral
2025-08-30 12:59:40,Neutral
2025-08-30 12:59:41,Neutral
2025-08-30 12:59:41,Neutral
2025-08-30 12:59:41,Neutral
2025-08-30 12:59:41,Neutral
2025-08-30 12:59:41,Neutral
2025-08-30 12:59:41,Neutral
2025-08-30 12:59:42,Neutral
2025-08-30 12:59:42,Neutral
2025-08-30 12:59:42,Neutral
2025-08-30 12:59:43,Neutral
2025-08-30 12:59:43,Neutral
2025-08-30 12:59:43,Neutral
2025-08-30 12:59:43,Neutral
2025-08-30 12:59:44,Neutral
2025-08-30 12:59:44,Neutral
2025-08-30 12:59:44,Neutral
2025-08-30 12:59:44,Neutral
2025-08-30 12:59:44,Neutral
2025-08-30 12:59:45,Neutral
2025-08-30 12:59:45,Neutral
2025-08-30 12:59:45,Neutral
2025-08-30 12:59:45,Neutral
2025-08-30 12:59:45,Neutral
2025-08-30 12:59:46,Neutral
2025-08-30 12:59:48,Neutral
2025-08-30 12:59:49,Neutral
2025-08-30 12:59:49,Neutral
2025-08-30 12:59:50,Neutral
2025-08-30 12:59:50,Neutral
2025-08-30 12:59:50,Neutral
2025-08-30 12:59:50,Neutral
2025-08-30 12:59:51,Neutral
2025-08-30 12:59:51,Neutral
2025-08-30 12:59:52,Neutral
2025-08-30 12:59:52,Sad
2025-08-30 12:59:52,Neutral
2025-08-30 12:59:52,Neutral
2025-08-30 12:59:53,Neutral
2025-08-30 12:59:53,Neutral
2025-08-30 12:59:53,Neutral
2025-08-30 12:59:53,Neutral
2025-08-30 12:59:54,Neutral
2025-08-30 12:59:54,Neutral
2025-08-30 12:59:54,Neutral
2025-08-30 12:59:54,Sad
2025-08-30 12:59:54,Neutral
2025-08-30 12:59:54,Neutral
2025-08-30 12:59:55,Neutral
2025-08-30 12:59:55,Neutral
2025-08-30 12:59:56,Neutral
2025-08-30 12:59:56,Neutral
2025-08-30 12:59:56,Neutral
2025-08-30 12:59:57,Neutral
2025-08-30 12:59:58,Neutral
2025-08-30 12:59:58,Neutral
2025-08-30 12:59:58,Neutral
2025-08-30 12:59:58,Neutral
2025-08-30 12:59:58,Neutral
2025-08-30 12:59:59,Neutral
2025-08-30 12:59:59,Neutral
2025-08-30 12:59:59,Neutral
2025-08-30 12:59:59,Neutral
2025-08-30 13:00:00,Neutral
2025-08-30 13:00:01,Neutral
2025-08-30 13:00:01,Neutral
2025-08-30 13:00:10,Neutral
2025-08-30 13:00:10,Neutral
2025-08-30 13:00:11,Neutral
2025-08-30 13:00:11,Neutral
2025-08-30 13:00:12,Neutral
2025-08-30 13:00:12,Neutral
2025-08-30 13:00:13,Neutral
2025-08-30 13:00:14,Fear
2025-08-30 13:00:14,Neutral
2025-08-30 13:00:15,Neutral
2025-08-30 13:00:15,Neutral
2025-08-30 13:00:15,Neutral
2025-08-30 13:00:15,Neutral
2025-08-30 13:00:15,Neutral
2025-08-30 13:00:16,Neutral
2025-08-30 13:00:16,Neutral
2025-08-30 13:00:16,Neutral
2025-08-30 13:00:17,Neutral
2025-08-30 13:00:17,Neutral
2025-08-30 13:00:17,Neutral
2025-08-30 13:00:17,Neutral
2025-08-30 13:00:17,Neutral
2025-08-30 13:00:18,Neutral
2025-08-30 13:00:18,Neutral
2025-08-30 13:00:19,Neutral
2025-08-30 13:00:19,Fear
2025-08-30 13:00:19,Fear
2025-08-30 13:00:19,Neutral
2025-08-30 13:00:20,Neutral
2025-08-30 13:00:20,Neutral
2025-08-30 13:00:20,Neutral
2025-08-30 13:00:21,Neutral
2025-08-30 13:00:22,Neutral
2025-08-30 13:00:23,Neutral
2025-08-30 13:00:23,Fear
2025-08-30 13:00:23,Fear
2025-08-30 13:00:23,Neutral
2025-08-30 13:00:24,Neutral
2025-08-30 13:00:24,Neutral
2025-08-30 13:00:24,Fear
2025-08-30 13:00:24,Fear
2025-08-30 13:00:25,Neutral
2025-08-30 13:00:25,Fear
2025-08-30 13:00:25,Neutral
2025-08-30 13:00:25,Neutral
2025-08-30 13:00:25,Neutral
2025-08-30 13:00:26,Neutral
2025-08-30 13:00:26,Neutral
2025-08-30 13:00:27,Neutral
2025-08-30 13:00:27,Fear
2025-08-30 13:00:27,Neutral
2025-08-30 13:00:27,Neutral
2025-08-30 13:00:28,Neutral
2025-08-30 13:00:28,Fear
2025-08-30 13:00:28,Neutral
2025-08-30 13:00:28,Neutral
2025-08-30 13:00:29,Neutral
2025-08-30 13:00:29,Neutral
2025-08-30 13:00:29,Neutral
2025-08-30 13:00:29,Neutral
2025-08-30 13:00:30,Neutral
2025-08-30 13:00:30,Neutral
2025-08-30 13:00:30,Neutral
2025-08-30 13:00:30,Neutral
2025-08-30 13:00:31,Neutral
2025-08-30 13:00:31,Neutral
2025-08-30 13:00:31,Neutral
2025-08-30 13:00:31,Neutral
2025-08-30 13:00:31,Neutral
2025-08-30 13:00:32,Fear
2025-08-30 13:00:32,Neutral
2025-08-30 13:00:32,Neutral
2025-08-30 13:00:32,Neutral
2025-08-30 13:00:33,Neutral
2025-08-30 13:00:33,Neutral
2025-08-30 13:00:33,Sad
2025-08-30 13:00:33,Neutral
2025-08-30 13:00:33,Neutral
2025-08-30 13:00:34,Neutral
2025-08-30 13:00:34,Neutral
2025-08-30 13:00:34,Neutral
2025-08-30 13:00:35,Neutral
2025-08-30 13:00:35,Neutral
2025-08-30 13:00:35,Neutral
2025-08-30 13:00:35,Neutral
2025-08-30 13:00:36,Neutral
2025-08-30 13:00:36,Neutral
2025-08-30 13:00:36,Neutral
2025-08-30 13:00:36,Neutral
2025-08-30 13:00:37,Neutral
2025-08-30 13:00:37,Neutral
2025-08-30 13:00:37,Neutral
2025-08-30 13:00:37,Neutral
2025-08-30 13:00:38,Neutral
2025-08-30 13:00:38,Neutral
2025-08-30 13:00:38,Neutral
2025-08-30 13:00:38,Neutral
2025-08-30 13:00:38,Neutral
2025-08-30 13:00:39,Neutral
2025-08-30 13:00:39,Neutral
2025-08-30 13:00:39,Neutral
2025-08-30 13:00:39,Neutral
2025-08-30 13:00:39,Neutral
2025-08-30 13:00:39,Neutral
2025-08-30 13:12:15,Angry
2025-08-30 13:12:15,Surprise
2025-08-30 13:12:16,Surprise
2025-08-30 13:12:16,Surprise
2025-08-30 13:12:17,Surprise
2025-08-30 13:12:18,Happy
2025-08-30 13:12:21,Sad
2025-08-30 13:12:22,Sad
2025-08-30 13:12:26,Sad
2025-08-30 13:12:26,Sad
2025-08-30 13:12:27,Sad
2025-08-30 13:12:27,Sad
2025-08-30 13:12:27,Sad
2025-08-30 13:12:28,Sad
2025-08-30 13:12:28,Sad
2025-08-30 13:12:28,Sad
2025-08-30 13:12:28,Sad
2025-08-30 13:12:29,Sad
2025-08-30 13:12:29,Sad
2025-08-30 13:12:29,Sad
2025-08-30 13:12:30,Happy
2025-08-30 13:12:30,Happy
2025-08-30 13:12:30,Happy
2025-08-30 13:12:31,Sad
2025-08-30 13:12:31,Sad
2025-08-30 13:12:31,Sad
2025-08-30 13:12:32,Sad
2025-08-30 13:12:32,Sad
2025-08-30 13:12:32,Sad
2025-08-30 13:12:33,Sad
2025-08-30 13:12:33,Sad
2025-08-30 13:12:34,Sad
2025-08-30 13:12:34,Sad
2025-08-30 13:12:34,Sad
2025-08-30 13:12:35,Sad
2025-08-30 13:12:35,Sad
2025-08-30 13:12:35,Sad
2025-08-30 13:12:35,Sad
2025-08-30 13:12:36,Sad
2025-08-30 13:12:36,Sad
2025-08-30 13:12:36,Sad
2025-08-30 13:12:37,Sad
2025-08-30 13:12:37,Sad
2025-08-30 13:12:39,Sad
2025-08-30 13:12:40,Sad
2025-08-30 13:12:40,Sad
2025-08-30 13:12:40,Sad
2025-08-30 13:12:40,Sad
2025-08-30 13:12:41,Sad
2025-08-30 13:12:41,Sad
2025-08-30 13:12:42,Sad
2025-08-30 13:12:42,Sad
2025-08-30 13:12:42,Sad
2025-08-30 13:12:43,Angry
2025-08-30 13:12:43,Fear
2025-08-30 13:12:43,Sad
2025-08-30 13:12:44,Sad
2025-08-30 13:12:44,Fear
2025-08-30 13:12:44,Sad
2025-08-30 13:12:45,Sad
2025-08-30 13:12:45,Sad
2025-08-30 13:12:46,Sad
2025-08-30 13:12:47,Sad
2025-08-30 13:12:47,Sad
2025-08-30 13:12:48,Fear
2025-08-30 13:12:49,Sad
2025-08-30 13:12:49,Sad
2025-08-30 13:12:49,Sad
2025-08-30 13:12:50,Angry
2025-08-30 13:12:50,Angry
2025-08-30 13:12:50,Sad
2025-08-30 13:12:51,Sad
2025-08-30 13:12:51,Sad
2025-08-30 13:12:52,Sad
2025-08-30 13:12:52,Sad
2025-08-30 13:12:52,Sad
2025-08-30 13:12:53,Sad
2025-08-30 13:12:53,Angry
2025-08-30 13:12:54,Angry
2025-08-30 13:12:57,Fear
2025-08-30 13:12:59,Sad
2025-08-30 13:20:49,Sad
2025-08-30 13:20:49,Sad
2025-08-30 13:20:50,Sad
2025-08-30 13:20:54,Sad
2025-08-30 13:20:54,Sad
2025-08-30 13:20:55,Sad
2025-08-30 13:20:55,Sad
2025-08-30 13:20:56,Sad
2025-08-30 13:20:56,Sad
2025-08-30 13:20:56,Sad
2025-08-30 13:20:57,Sad
2025-08-30 13:20:57,Sad
2025-08-30 13:20:57,Sad
2025-08-30 13:20:58,Sad
2025-08-30 13:20:58,Sad
2025-08-30 13:20:58,Sad
2025-08-30 13:20:59,Sad
2025-08-30 13:20:59,Sad
2025-08-30 13:20:59,Sad
2025-08-30 13:21:00,Sad
2025-08-30 13:21:00,Sad
2025-08-30 13:21:01,Sad
2025-08-30 13:21:01,Sad
2025-08-30 13:21:02,Sad
2025-08-30 13:21:02,Sad
2025-08-30 13:21:02,Sad
2025-08-30 13:21:03,Sad
2025-08-30 13:21:03,Sad
2025-08-30 13:21:05,Sad
2025-08-30 13:21:08,Angry
2025-08-30 13:21:12,Sad
2025-08-30 13:21:12,Sad
2025-08-30 13:21:12,Sad
2025-08-30 13:21:13,Sad
2025-08-30 13:21:13,Sad
2025-08-30 13:21:13,Sad
2025-08-30 13:21:14,Sad
2025-08-30 13:21:14,Sad
2025-08-30 13:21:14,Sad
2025-08-30 13:21:15,Sad
2025-08-30 13:21:15,Sad
2025-08-30 13:21:15,Sad
2025-08-30 13:21:16,Sad
2025-08-30 13:21:16,Sad
2025-08-30 13:21:16,Sad
2025-08-30 13:21:17,Sad
2025-08-30 13:21:17,Sad
2025-08-30 13:21:17,Sad
2025-08-30 13:21:17,Sad
2025-08-30 13:21:18,Sad
2025-08-30 13:21:18,Sad
2025-08-30 13:21:18,Sad
2025-08-30 13:22:25,Sad
2025-08-30 13:22:25,Sad
2025-08-30 13:22:25,Sad
2025-08-30 13:22:25,Sad
2025-08-30 13:22:26,Sad
2025-08-30 13:22:26,Sad
2025-08-30 13:22:26,Sad
2025-08-30 13:22:26,Sad
2025-08-30 13:22:27,Sad
2025-08-30 13:22:27,Sad
2025-08-30 13:22:27,Sad
2025-08-30 13:22:28,Sad
2025-08-30 13:22:28,Sad
2025-08-30 13:22:28,Sad
2025-08-30 13:22:28,Sad
2025-08-30 13:22:29,Sad
2025-08-30 13:30:16,Neutral
2025-08-30 13:30:16,Neutral
2025-08-30 13:30:16,Neutral
2025-08-30 13:30:16,Neutral
2025-08-30 13:30:17,Neutral
2025-08-30 13:30:17,Neutral
2025-08-30 13:30:17,Neutral
2025-08-30 13:30:17,Neutral
2025-08-30 13:30:17,Neutral
2025-08-30 13:30:18,Neutral
2025-08-30 13:30:18,Neutral
2025-08-30 13:30:18,Surprise
2025-08-30 13:30:18,Surprise
2025-08-30 13:30:18,Neutral
2025-08-30 13:30:19,Neutral
2025-08-30 13:30:19,Neutral
2025-08-30 13:30:19,Neutral
2025-08-30 13:30:19,Neutral
2025-08-30 13:30:19,Neutral
2025-08-30 13:30:19,Neutral
2025-08-30 13:30:20,Neutral
2025-08-30 13:30:20,Neutral
2025-08-30 13:30:20,Neutral
2025-08-30 13:30:20,Neutral
2025-08-30 13:30:20,Neutral
2025-08-30 13:30:21,Neutral
2025-08-30 13:30:21,Neutral
2025-08-30 13:30:21,Neutral
2025-08-30 13:30:21,Neutral
2025-08-30 13:30:21,Neutral
2025-08-30 13:30:22,Neutral
2025-08-30 13:30:22,Neutral
2025-08-30 13:30:22,Neutral
2025-08-30 13:30:22,Neutral
2025-08-30 13:30:22,Neutral
2025-08-30 13:30:23,Neutral
2025-08-30 13:30:23,Neutral
2025-08-30 13:30:23,Neutral
2025-08-30 13:30:23,Neutral
2025-08-30 13:30:23,Neutral
2025-08-30 13:30:23,Neutral
2025-08-30 13:30:24,Neutral
2025-08-30 13:30:24,Neutral
2025-08-30 13:30:24,Sad
2025-08-30 13:30:24,Neutral
2025-08-30 13:30:24,Sad
2025-08-30 13:30:25,Sad
2025-08-30 13:30:25,Neutral
2025-08-30 13:30:25,Neutral
2025-08-30 13:30:25,Sad
2025-08-30 13:30:25,Neutral
2025-08-30 13:30:25,Neutral
2025-08-30 13:30:26,Sad
2025-08-30 13:30:26,Sad
2025-08-30 13:30:26,Sad
2025-08-30 13:30:26,Sad
2025-08-30 13:30:26,Sad
2025-08-30 13:30:27,Neutral
2025-08-30 13:30:27,Neutral
2025-08-30 13:30:27,Neutral
2025-08-30 13:30:27,Neutral
2025-08-30 13:30:27,Neutral
2025-08-30 13:30:27,Neutral
2025-08-30 13:30:28,Neutral
2025-08-30 13:30:28,Neutral
2025-08-30 13:30:28,Neutral
2025-08-30 13:30:28,Neutral
2025-08-30 13:30:29,Neutral
2025-08-30 13:30:30,Neutral
2025-08-30 13:30:30,Neutral
2025-08-30 13:30:30,Neutral
2025-08-30 13:30:30,Neutral
2025-08-30 13:30:30,Neutral
2025-08-30 13:30:31,Neutral
2025-08-30 13:30:31,Neutral
2025-08-30 13:30:31,Neutral
2025-08-30 13:30:31,Neutral
2025-08-30 13:30:31,Neutral
2025-08-30 13:30:32,Neutral
2025-08-30 13:30:32,Neutral
2025-08-30 13:30:32,Neutral
2025-08-30 13:30:32,Neutral
2025-08-30 13:30:32,Neutral
2025-08-30 13:30:33,Neutral
2025-08-30 13:30:33,Neutral
2025-08-30 13:30:33,Neutral
2025-08-30 13:30:33,Neutral
2025-08-30 13:30:33,Neutral
2025-08-30 13:30:34,Neutral
2025-08-30 13:30:34,Neutral
2025-08-30 13:30:34,Neutral
2025-08-30 13:30:34,Neutral
2025-08-30 13:30:34,Neutral
2025-08-30 13:30:35,Neutral
2025-08-30 13:30:35,Neutral
2025-08-30 13:30:35,Neutral
2025-08-30 13:30:35,Neutral
2025-08-30 13:30:35,Neutral
2025-08-30 13:30:36,Neutral
2025-08-30 13:30:36,Neutral
2025-08-30 13:30:36,Neutral
2025-08-30 13:30:36,Neutral
2025-08-30 13:30:36,Neutral
2025-08-30 13:30:36,Neutral
2025-08-30 13:30:37,Neutral
2025-08-30 13:30:37,Neutral
2025-08-30 13:30:37,Neutral
2025-08-30 13:30:38,Neutral
2025-08-30 13:30:38,Neutral
2025-08-30 13:30:38,Neutral
2025-08-30 13:30:38,Neutral
2025-08-30 13:30:38,Neutral
